,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2010,MIA,SG,77,36.3,26.6,1.4,3.5,4.8,6.5,1.8,1.1,3.3,0.47600000000000003,,0.5,0.7609999999999999
