,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
8,2012,LAL,41,25,0.6212121212121212,97.3,46.2,22.5,5.9,5.3,15.1,.457,.326,.756
