,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2008,BOS,PF,71,32.8,18.8,1.9,7.3,9.2,3.4,1.4,1.3,1.9,0.539,,0.539,0.8009999999999999
