,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
12,2008,NOH,56,26,0.6829268292682927,100.9,11.4,30.4,41.8,21.8,7.8,3.9,11.9,0.466,0.389,0.769
