,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
18,2002,NJN,52,30,0.6341463414634146,96.2,43.3,24.3,8.7,6.0,14.5,.446,.338,.735
