,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
19,2001,MIN,47,35,0.573170731707317,97.3,12.2,30.1,42.3,25.4,8.3,5.6,13.9,.458,.357,.785
