,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2001,MIN,PF,81,39.5,22.0,11.4,5.0,1.4,1.8,2.8,0.47700000000000004,0.28800000000000003,0.484,0.764
