,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2018,NOP,PF,75,36.4,28.1,2.5,8.6,11.1,2.3,1.5,2.6,2.2,0.534,,0.552,0.828
