,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
2,2018,NOP,48,34,0.5853658536585366,111.7,8.7,35.7,44.3,26.8,8.0,5.9,14.9,0.483,0.36200000000000004,0.772
