,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2003,MIN,PF,82,3321.0,26.4,0.5529999999999999,0.048,0.33899999999999997,18.8,25.8,1.8,2.8,11.9,26.4,9.8,5.8,15.6,0.225,5.0,3.7,8.7,9.0
