,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2005,PHI,PG,75,3174.0,23.2,0.532,0.18600000000000003,0.43200000000000005,5.3,37.6,2.9,0.2,13.7,35.0,5.3,3.7,9.0,0.136,4.8,-0.5,4.3,5.0
