,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
19,2001,SAC,55,27,0.6707317073170732,101.7,12.0,33.0,45.0,22.6,9.7,5.3,14.9,.449,.354,.771
