,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
6,2014,CHI,48,34,0.5853658536585366,93.7,44.1,22.7,7.2,5.2,14.9,.432,.348,.779
