,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2009,NOH,PG,78,3002.0,30.0,0.599,0.14,0.418,8.7,54.5,3.9,0.3,13.5,27.5,13.3,5.0,18.3,0.292,9.1,2.1,11.2,10.0
