,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
3,2017,HOU,55,27,0.6707317073170732,115.3,10.9,33.5,44.4,25.2,8.2,4.3,15.1,.462,.357,.766
