,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
4,2016,SAS,67,15,0.8170731707317073,103.5,9.4,34.5,43.9,24.5,8.3,5.9,13.1,.484,.375,.803
