,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2016,OKC,SF,72,35.8,28.2,0.6,7.6,8.2,5.0,1.0,1.2,3.5,0.505,,0.573,0.898
