,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2010,LAL,SG,73,38.8,27.0,5.4,5.0,1.5,0.3,3.2,0.456,0.32899999999999996,0.488,0.8109999999999999
