,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2004,LAL,SG,65,37.6,24.0,5.5,5.1,1.7,0.4,2.6,0.43799999999999994,0.327,0.46799999999999997,0.852
