,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2015,CLE,SF,69,36.1,25.3,0.7,5.3,6.0,7.4,1.6,0.7,3.9,0.488,,0.535,0.71
