,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2008,NOH,PG,80,37.6,21.1,4.0,11.6,2.7,0.1,2.5,0.488,0.369,0.524,0.851
