,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
5,2015,OKC,45,37,0.5487804878048781,104.0,47.5,20.5,7.3,5.5,14.7,.447,.339,.754
