,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
7,2013,NYK,54,28,0.6585365853658537,100.0,10.9,29.7,40.6,19.3,8.2,3.6,12.0,.448,.376,.759
