,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
10,2010,CLE,61,21,0.7439024390243902,102.1,42.5,22.4,6.9,5.2,13.9,.485,.381,.720
