,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
13,2007,DAL,67,15,0.8170731707317073,100.0,11.2,30.7,41.9,19.9,6.8,5.0,13.9,.467,.381,.805
