,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2007,DAL,PF,78,36.2,24.6,1.6,7.3,8.9,3.4,0.7,0.8,2.1,0.502,0.41600000000000004,0.529,0.904
