,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
6,2014,MIA,54,28,0.6585365853658537,102.2,36.9,22.5,8.9,4.5,14.8,.501,.364,.760
