,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
12,2008,ORL,52,30,0.6341463414634146,104.5,42.0,20.8,6.3,4.1,14.3,.474,.386,.721
