,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
15,2005,PHI,43,39,0.524390243902439,99.1,11.1,30.9,42.0,20.9,9.2,3.9,15.5,.437,.348,.789
