,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2005,PHI,PG,75,42.3,30.7,0.7,3.3,4.0,7.9,2.4,0.1,4.6,0.424,,0.45299999999999996,0.835
