,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2006,LAL,SG,80,3277,28.0,0.5589999999999999,0.23800000000000002,0.377,7.6,24.1,2.4,0.7,9.0,38.7,11.6,3.7,15.3,0.22399999999999998,7.3,-1.5,5.8,6.5
