,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
14,2006,LAL,45,37,0.5487804878048781,99.4,42.2,21.1,7.7,4.3,13.9,.453,.349,.745
