,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2018,HOU,SG,72,35.4,30.4,5.4,8.8,1.8,0.7,4.4,0.449,0.36700000000000005,0.541,0.858
