,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2014,HOU,SG,73,2777.0,23.5,0.618,0.401,0.552,6.9,27.3,2.1,0.8,15.0,27.8,10.1,2.7,12.8,0.221,6.2,-0.5,5.7,5.4
