,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
19,2001,SAS,58,24,0.7073170731707317,96.2,11.0,33.1,44.1,21.7,6.9,7.0,14.0,.461,.407,.715
