,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
6,2014,OKC,59,23,0.7195121951219512,106.2,10.8,33.9,44.7,21.9,8.3,6.1,15.3,.471,.361,.806
