,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
2,2018,CLE,50,32,0.6097560975609756,110.9,42.1,23.4,7.1,3.8,13.7,.476,.372,.779
