,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2005,MIA,C,73,34.1,22.9,3.5,6.9,10.4,2.7,0.5,2.3,2.8,0.601,,0.601,0.461
