,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2017,SAS,SF,74,33.4,25.5,1.1,4.7,5.8,3.5,1.8,0.7,2.1,0.485,,0.541,0.88
