,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2003,LAL,SG,82,41.5,30.0,6.9,5.9,2.2,0.8,3.5,0.451,0.38299999999999995,0.483,0.843
