,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
13,2007,CLE,50,32,0.6097560975609756,96.8,43.5,20.8,7.6,4.3,14.4,.447,.352,.696
