,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2005,PHO,PG,75,34.3,15.5,0.8,2.6,3.3,11.5,1.0,0.1,3.3,0.502,,0.557,0.887
