,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
17,2003,MIN,51,31,0.6219512195121951,98.1,11.7,31.9,43.6,25.2,6.7,5.3,13.7,.466,.368,.770
