,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2017,BOS,PG,76,33.8,28.9,2.7,5.9,0.9,0.2,2.8,0.46299999999999997,0.379,0.546,0.909
