,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2017,BOS,PG,76,2569.0,26.5,0.625,0.439,0.441,4.4,32.5,1.4,0.4,10.7,34.0,10.9,1.6,12.5,0.23399999999999999,8.7,-3.3,5.4,4.8
