,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
11,2009,MIA,43,39,0.524390243902439,98.3,10.1,29.4,39.5,20.4,7.9,5.5,12.5,.457,.357,.754
