,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
14,2006,PHO,54,28,0.6585365853658537,108.4,9.5,32.3,41.8,26.6,6.7,5.0,13.3,.479,.399,.806
