,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2009,NOH,PG,78,38.5,22.8,0.9,4.7,5.5,11.0,2.8,0.1,3.0,0.503,,0.528,0.868
