,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
3,2017,CLE,51,31,0.6219512195121951,110.3,9.3,34.4,43.7,22.7,6.6,4.0,13.7,.470,.384,.748
