,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2018,HOU,SG,72,35.4,30.4,0.6,4.8,5.4,8.8,1.8,0.7,4.4,0.449,,0.541,0.858
