,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
2,2018,HOU,65,17,0.7926829268292683,112.4,9.0,34.5,43.5,21.5,8.5,4.8,13.8,.460,.362,.781
