,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2002,LAL,C,67,2422.0,29.7,0.59,0.001,0.583,16.3,16.4,0.9,4.1,10.0,31.8,9.2,4.0,13.2,0.262,5.5,1.5,7.0,5.5
