,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
18,2002,LAL,58,24,0.7073170731707317,101.3,12.5,31.8,44.3,23.0,7.6,5.8,12.7,.461,.354,.699
