,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2015,GSW,PG,80,2613,28.0,0.638,0.48200000000000004,0.251,7.0,38.6,3.0,0.5,14.3,28.9,11.5,4.1,15.7,0.28800000000000003,9.6,0.3,9.9,7.9
