,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
5,2015,GSW,67,15,0.8170731707317073,110.0,44.7,27.4,9.3,6.0,14.5,.478,.398,.768
