,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2015,GSW,PG,80,32.7,23.8,4.3,7.7,2.0,0.2,3.1,0.48700000000000004,0.44299999999999995,0.594,0.914
