,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2010,OKC,SF,82,39.5,30.1,7.6,2.8,1.4,1.0,3.3,0.47600000000000003,0.365,0.514,0.9
