,Season,Tm,Pos,G,MP,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2009,LAL,SG,82,36.1,26.8,5.2,4.9,1.5,0.5,2.6,0.467,0.35100000000000003,0.502,0.856
