,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2009,LAL,SG,82,2960,24.4,0.561,0.196,0.32899999999999996,8.2,23.8,2.1,1.0,9.7,32.2,8.6,4.0,12.7,0.20600000000000002,4.8,-0.2,4.5,4.9
