,Season,Tm,W,L,Win_Pct,PTS,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
11,2009,LAL,65,17,0.7926829268292683,106.9,43.9,23.3,8.8,5.1,13.5,.474,.361,.770
