,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2006,LAL,SG,80,41.0,35.4,0.9,4.4,5.3,4.5,1.8,0.4,3.1,0.45,0.34700000000000003,0.491,0.85
