,Season,Tm,Pos,G,MP,PER,TS%,3PAr,FTr,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/48,OBPM,DBPM,BPM,VORP
0,2010,ORL,C,82,2843.0,24.0,0.63,0.008,0.978,22.0,8.7,1.4,6.0,18.7,23.9,6.1,7.1,13.2,0.223,0.4,5.0,5.5,5.4
