,Season,Tm,W,L,Win_Pct,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,FT%
19,2001,PHI,56,26,0.6829268292682927,94.7,13.1,31.7,44.8,20.6,8.4,5.0,15.8,.447,.326,.745
