,Season,Tm,Pos,G,MP,PTS,ORB,DRB,TRB,AST,STL,BLK,TOV,FG%,3P%,eFG%,FT%
0,2011,ORL,C,78,37.6,22.9,4.0,10.1,14.1,1.4,1.4,2.4,3.6,0.593,,0.593,0.596
